RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1589,1589,2020-09-18 23:00:44.8443874,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""7944""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:29.3540584""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1590,1590,2020-09-18 23:00:44.8445791,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1591,1591,2020-09-18 23:00:44.8447779,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""7944""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:29.3540584""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1592,1592,2020-09-18 23:01:24.0392459,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,18,,An attempt was made to query the existence of a blank password for an account,C137\mortysmith (S-1-5-21-2232410529-1445159330-2725690660-1108),,Target: DESKTOP-SDN1RPT\Admin,SubjectLogonId: 0x5F667,Workstation: DESKTOP-SDN1RPT,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""Workstation"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetUserName"",""#text"":""Admin""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""}]}}"
1593,1593,2020-09-18 23:01:24.0407324,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,18,,An attempt was made to query the existence of a blank password for an account,C137\mortysmith (S-1-5-21-2232410529-1445159330-2725690660-1108),,Target: DESKTOP-SDN1RPT\Administrator,SubjectLogonId: 0x5F667,Workstation: DESKTOP-SDN1RPT,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""Workstation"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""}]}}"
1594,1594,2020-09-18 23:01:24.0417301,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,18,,An attempt was made to query the existence of a blank password for an account,C137\mortysmith (S-1-5-21-2232410529-1445159330-2725690660-1108),,Target: DESKTOP-SDN1RPT\DefaultAccount,SubjectLogonId: 0x5F667,Workstation: DESKTOP-SDN1RPT,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""Workstation"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetUserName"",""#text"":""DefaultAccount""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""}]}}"
1595,1595,2020-09-18 23:01:24.0426935,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,18,,An attempt was made to query the existence of a blank password for an account,C137\mortysmith (S-1-5-21-2232410529-1445159330-2725690660-1108),,Target: DESKTOP-SDN1RPT\Guest,SubjectLogonId: 0x5F667,Workstation: DESKTOP-SDN1RPT,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""Workstation"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""}]}}"
1596,1596,2020-09-18 23:01:24.0438278,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,18,,An attempt was made to query the existence of a blank password for an account,C137\mortysmith (S-1-5-21-2232410529-1445159330-2725690660-1108),,Target: DESKTOP-SDN1RPT\WDAGUtilityAccount,SubjectLogonId: 0x5F667,Workstation: DESKTOP-SDN1RPT,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""Workstation"",""#text"":""DESKTOP-SDN1RPT""},{""@Name"":""TargetUserName"",""#text"":""WDAGUtilityAccount""},{""@Name"":""TargetDomainName"",""#text"":""DESKTOP-SDN1RPT""}]}}"
1597,1597,2020-09-18 23:01:34.4938881,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3576""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:49.4392553""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1598,1598,2020-09-18 23:01:34.4945016,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1599,1599,2020-09-18 23:01:34.4956808,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3576""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:49.4392553""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1600,1600,2020-09-18 23:01:34.5175075,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3576""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:49.4392553""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1601,1601,2020-09-18 23:01:34.5178366,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1602,1602,2020-09-18 23:01:34.5183600,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3576""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:00:49.4392553""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1603,1603,2020-09-18 23:01:38.8738254,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,Successful logon,C137\DESKTOP-SDN1RPT$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DESKTOP-SDN1RPT$""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x26C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
1604,1604,2020-09-18 23:01:38.8738337,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,708,DESKTOP-SDN1RPT.C137.local,18,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
1605,1605,2020-09-18 23:01:45.8508531,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,Successful logon,C137\DESKTOP-SDN1RPT$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""DESKTOP-SDN1RPT$""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x26C""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
1606,1606,2020-09-18 23:01:45.8508586,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
1607,1607,2020-09-18 23:01:47.6170410,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8876""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:01:47.1966266""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1608,1608,2020-09-18 23:01:47.6176076,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1609,1609,2020-09-18 23:01:47.6178108,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8876""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:01:47.1966266""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1610,1610,2020-09-18 23:01:47.6274829,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8876""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:01:47.1966266""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1611,1611,2020-09-18 23:01:47.6287418,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1612,1612,2020-09-18 23:01:47.6289497,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,696,DESKTOP-SDN1RPT.C137.local,18,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8876""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:01:47.1966266""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
